,ENTITY_CD,AVG_TEACHER_RATING,DISTRICT_BEDS,DISTRICT_NAME,SCHOOL_NAME,TESTED,AVG_TEST_LEVEL,FORCED_CLUSTER,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS,DISTRICT_CD,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
137,331300011430,86.39336492890995,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,BROOKLYN TECHNICAL HIGH SCHOOL,288,4.03,1,2801,51,739,14,5,0,24,0,448,8,434,8,3307,61,1096,20,143,3,73.0,1.0,2258.0,41.0,3194.0,59.0,3540.0,65.0,33130001.0,RANDY ASHER,29 FT GREENE PL,BROOKLYN,7188046400.0,9-12,247.0,1.0,0.0,23.0,9.0,4.0,2.0,164.0,66.0,1358.0,3.0,1642.0,87.0,5.0,0.0,6.0,24,1,0,0,12,0,1,0
138,331300011527,84.20689655172414,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,78,2.05,0,386,76,46,9,8,2,3,1,393,77,70,14,8,2,33,6,3,1,83.0,16.0,510.0,100.0,0.0,0.0,432.0,85.0,33130001.0,KIRI SOARES,283 ADAMS ST,BROOKLYN,7182602300.0,"6-12, US",35.0,0.0,0.0,21.0,60.0,5.0,14.0,4.0,11.0,118.0,33.0,177.0,82.0,46.0,36.0,32.0,2,0,0,0,2,0,1,0
139,331300011595,86.85714285714286,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,BEDFORD ACADEMY HIGH SCHOOL,75,3.29,1,174,48,21,6,4,1,0,0,318,88,20,6,11,3,3,1,10,3,38.0,10.0,185.0,51.0,177.0,49.0,195.0,54.0,33130001.0,ADOFO MUHAMMAD,1119 BEDFORD AVE,BROOKLYN,7183983061.0,9-12,21.0,0.0,0.0,3.0,14.0,0.0,0.0,10.0,48.0,129.0,2.0,147.0,7.0,5.0,,6.0,3,0,0,0,1,0,1,0
140,331300011605,79.89285714285714,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL,150,1.77,0,501,72,51,7,17,2,5,1,534,77,126,18,24,3,6,1,2,0,119.0,17.0,190.0,27.0,507.0,73.0,552.0,79.0,33130001.0,JANINE KIERAN,105 JOHNSON ST,BROOKLYN,7186256130.0,"9-12, US",43.0,0.0,0.0,9.0,21.0,5.0,12.0,21.0,49.0,118.0,10.0,208.0,30.0,14.0,0.0,17.0,9,1,0,0,6,0,1,0
141,331300011670,83.0,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,BENJAMIN BANNEKER ACADEMY ,128,2.02,0,452,50,52,6,0,0,8,1,789,87,77,8,30,3,4,0,0,0,44.0,5.0,499.0,55.0,409.0,45.0,504.0,56.0,33130001.0,DEONCA RENEE,71-77 CLINTON AVE,BROOKLYN,7187973702.0,9-12,40.0,0.0,0.0,5.0,13.0,0.0,0.0,19.0,48.0,168.0,4.0,222.0,30.0,14.0,0.0,10.0,5,0,0,0,2,0,1,0
142,331300011674,79.05405405405405,331300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #13,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",95,2.1899999999999995,0,282,62,52,12,14,3,3,1,294,65,98,22,32,7,16,4,9,2,89.0,20.0,105.0,23.0,347.0,77.0,334.0,74.0,33130001.0,YUSUF MUHAMMAD,105 JOHNSON ST,BROOKLYN,7188751473.0,"9-12, US",36.0,2.0,6.0,16.0,44.0,12.0,33.0,6.0,17.0,119.0,45.0,159.0,65.0,41.0,13.0,17.0,3,0,0,0,1,0,1,0
143,331400010318,85.12987012987013,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,IS 318 EUGENO MARIA DE HOSTOS,193,3.33,1,979,60,39,2,86,5,2,0,284,17,1008,62,112,7,224,14,3,0,260.0,16.0,834.0,51.0,799.0,49.0,1019.0,62.0,33140001.0,LEANDER WINDLEY,101 WALTON ST,BROOKLYN,7187820589.0,"6-8, UE, US",93.0,1.0,1.0,14.0,15.0,10.0,11.0,48.0,52.0,250.0,17.0,314.0,52.0,17.0,17.0,15.0,10,0,0,0,3,0,1,0
144,331400010577,83.13636363636364,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,CONSELYEA PREPARATORY SCHOOL,42,3.1900000000000004,1,246,49,11,2,24,5,4,1,17,3,313,63,6,1,157,32,0,0,85.0,17.0,256.0,52.0,241.0,48.0,257.0,52.0,33140001.0,MARIA MASULLO,208 N 5TH ST,BROOKLYN,7184866211.0,6-8,29.0,0.0,0.0,4.0,14.0,4.0,14.0,17.0,59.0,69.0,12.0,81.0,15.0,19.0,0.0,11.0,7,0,0,0,1,0,1,0
145,331400011071,81.75,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,JUAN MOREL CAMPOS SECONDARY SCHOOL,40,1.85,0,594,77,4,1,188,24,4,1,121,16,611,79,4,1,29,4,0,0,250.0,33.0,351.0,46.0,418.0,54.0,598.0,78.0,33140001.0,ERIC FRASER,215 HEYWARD ST,BROOKLYN,7183027900.0,"6-12, UE, US",58.0,1.0,2.0,14.0,24.0,8.0,14.0,21.0,36.0,256.0,14.0,353.0,64.0,18.0,14.0,17.0,15,0,0,0,3,0,1,0
146,331400011474,80.38297872340425,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,75,2.26,0,921,85,35,3,164,15,2,0,343,32,718,66,11,1,8,1,0,0,192.0,18.0,506.0,47.0,576.0,53.0,956.0,88.0,33140001.0,WILLIAM JUSINO,850 GRAND ST,BROOKLYN,7183870228.0,"9-12, US",60.0,1.0,2.0,7.0,12.0,10.0,17.0,18.0,30.0,247.0,13.0,293.0,32.0,11.0,15.0,19.0,7,0,0,0,6,0,1,0
147,331400011477,80.96666666666667,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,SCHOOL FOR LEGAL STUDIES,207,1.5899999999999999,0,546,83,28,4,88,13,2,0,319,49,311,47,6,1,11,2,6,1,110.0,17.0,323.0,49.0,332.0,51.0,574.0,88.0,33140001.0,MONICA ORTIZ,850 GRAND ST,BROOKLYN,7183872800.0,"9-12, US",36.0,0.0,0.0,5.0,14.0,7.0,19.0,17.0,47.0,136.0,7.0,160.0,15.0,9.0,67.0,32.0,3,0,0,0,4,0,1,0
148,331400011478,81.02,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,"HIGH SCHOOL OF ENTERPRISE, BUSINESS & TECHNOLOGY",98,2.26,0,795,77,47,5,97,9,5,0,383,37,582,57,36,4,20,2,0,0,160.0,16.0,364.0,35.0,662.0,65.0,842.0,82.0,33140001.0,HOLGER CARRILLO,850 GRAND ST,BROOKLYN,7183872800.0,9-12,59.0,0.0,0.0,10.0,17.0,9.0,15.0,20.0,34.0,205.0,15.0,305.0,45.0,15.0,11.0,12.0,6,0,0,0,5,0,1,0
149,331400011488,81.42857142857143,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,BROOKLYN PREPARATORY HIGH SCHOOL,153,2.1199999999999997,0,368,73,45,9,20,4,2,0,278,55,202,40,11,2,9,2,1,0,103.0,20.0,266.0,53.0,237.0,47.0,413.0,82.0,33140001.0,NOAH LANSNER,257 N 6TH ST,BROOKLYN,7184862550.0,9-12,32.0,1.0,3.0,8.0,25.0,10.0,31.0,4.0,13.0,147.0,19.0,173.0,41.0,24.0,22.0,28.0,4,0,0,0,1,0,1,0
150,331400011586,80.41463414634147,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,LYONS COMMUNITY SCHOOL,74,2.17,0,468,84,14,3,69,12,4,1,234,42,304,54,5,1,11,2,2,0,135.0,24.0,248.0,44.0,312.0,56.0,483.0,86.0,33140001.0,TAEKO ONISHI,223 GRAHAM AVE,BROOKLYN,7187820918.0,"6-12, US",45.0,2.0,4.0,5.0,11.0,8.0,18.0,12.0,27.0,113.0,7.0,171.0,22.0,13.0,25.0,32.0,4,0,0,0,1,0,1,0
151,331400011610,70.2,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,AUTOMOTIVE HIGH SCHOOL,61,1.8900000000000001,0,328,75,17,4,34,8,2,0,269,62,148,34,7,2,11,3,0,0,141.0,32.0,15.0,3.0,422.0,97.0,346.0,79.0,33140001.0,CATERINA LAFERGOLA,50 BEDFORD AVE,BROOKLYN,7182189301.0,"9-12, US",40.0,1.0,3.0,20.0,50.0,11.0,28.0,16.0,40.0,152.0,34.0,212.0,82.0,39.0,13.0,20.0,8,0,0,0,4,0,1,0
152,331500010051,85.86,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,MS 51 WILLIAM ALEXANDER,101,4.12,1,279,25,33,3,20,2,2,0,155,14,214,19,145,13,593,53,7,1,169.0,15.0,652.0,58.0,464.0,42.0,312.0,28.0,33150001.0,LENORE BERNER,350 5TH AVE,BROOKLYN,7183697603.0,"6-8, US",61.0,0.0,0.0,4.0,7.0,6.0,10.0,33.0,54.0,217.0,6.0,236.0,16.0,7.0,17.0,7.0,7,0,0,0,2,0,1,0
153,331500010088,86.15942028985508,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,JHS 88 PETER ROUGET,69,3.31,1,985,81,73,6,175,14,2,0,159,13,704,58,215,18,124,10,5,0,316.0,26.0,597.0,49.0,612.0,51.0,1058.0,88.0,33150001.0,AILENE ALTMAN MITCHELL,544 7TH AVE,BROOKLYN,7187884482.0,"6-8, UE, US",90.0,0.0,0.0,15.0,17.0,14.0,16.0,38.0,42.0,214.0,19.0,275.0,43.0,16.0,0.0,4.0,12,0,0,0,4,0,1,0
154,331500010443,90.52777777777777,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS,51,3.2399999999999998,1,247,46,20,4,11,2,2,0,78,15,237,44,28,5,182,34,6,1,118.0,22.0,360.0,68.0,173.0,32.0,268.0,50.0,33150001.0,FRANK GIORDANO,330 18TH ST,BROOKLYN,7189650390.0,6-8,35.0,0.0,0.0,4.0,11.0,2.0,6.0,21.0,60.0,72.0,7.0,79.0,11.0,14.0,0.0,11.0,3,0,0,0,1,0,1,0
155,331500010447,88.80434782608695,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,MATH AND SCIENCE EXPLORATORY SCHOOL (THE),54,3.5599999999999996,1,103,20,21,4,4,1,2,0,111,22,95,19,45,9,252,49,8,2,111.0,22.0,240.0,47.0,273.0,53.0,124.0,24.0,33150001.0,DAWN VALLE,345 DEAN ST,BROOKLYN,7183309328.0,"6-8, US",50.0,0.0,0.0,11.0,22.0,5.0,10.0,11.0,22.0,162.0,18.0,239.0,54.0,23.0,9.0,19.0,7,0,0,0,1,0,1,0
156,331500011429,80.45,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,BROOKLYN SCHOOL FOR GLOBAL STUDIES,38,1.76,0,220,80,18,7,25,9,0,0,152,55,100,36,6,2,15,5,1,0,91.0,33.0,114.0,42.0,160.0,58.0,238.0,87.0,33150001.0,DAWN MECONI,284 BALTIC ST,BROOKLYN,7186949741.0,"6-12, US",26.0,1.0,4.0,4.0,15.0,5.0,19.0,7.0,27.0,77.0,6.0,113.0,16.0,14.0,40.0,37.0,5,0,0,0,1,0,2,0
157,331500011463,78.4,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,SECONDARY SCHOOL FOR JOURNALISM,44,1.84,0,221,81,19,7,34,12,1,0,128,47,101,37,27,10,12,4,4,1,57.0,21.0,150.0,55.0,123.0,45.0,240.0,88.0,33150001.0,JODI RADWELL,237 7TH AVE,BROOKLYN,7188324201.0,"8-12, US",19.0,0.0,0.0,2.0,11.0,4.0,21.0,6.0,32.0,60.0,7.0,78.0,4.0,5.0,0.0,40.0,3,1,0,0,0,1,1,0
158,331500011519,81.5925925925926,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,COBBLE HILL SCHOOL OF AMERICAN STUDIES,98,1.88,0,464,83,34,6,37,7,3,1,391,70,121,22,25,4,15,3,5,1,130.0,23.0,275.0,49.0,285.0,51.0,499.0,89.0,33150001.0,ANNAMARIA MULE,347 BALTIC ST,BROOKLYN,7184039544.0,"9-12, US",31.0,0.0,0.0,5.0,16.0,5.0,16.0,16.0,52.0,131.0,10.0,160.0,19.0,12.0,63.0,37.0,10,0,0,0,3,0,1,0
159,331500011656,83.76315789473684,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,BROOKLYN HIGH SCHOOL OF THE ARTS,198,2.3000000000000003,0,529,65,100,12,9,1,6,1,583,71,171,21,21,3,19,2,18,2,84.0,10.0,586.0,72.0,232.0,28.0,629.0,77.0,33150001.0,MARGARET LACEY-BERMAN,345 DEAN ST,BROOKLYN,7188552412.0,9-12,45.0,1.0,2.0,6.0,13.0,9.0,20.0,21.0,47.0,193.0,11.0,227.0,28.0,12.0,0.0,20.0,6,0,0,0,5,0,1,0
160,331500011667,83.67368421052632,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,SUNSET PARK HIGH SCHOOL,318,2.2,0,1053,81,42,3,242,19,1,0,99,8,1038,79,80,6,89,7,0,0,299.0,23.0,609.0,47.0,698.0,53.0,1095.0,84.0,33150001.0,CORINNE VINAL,153 35TH ST,BROOKLYN,7188401900.0,"9-12, US",105.0,0.0,0.0,20.0,19.0,30.0,29.0,21.0,20.0,454.0,14.0,603.0,87.0,14.0,14.0,14.0,9,1,0,0,4,0,1,0
161,331500011684,84.20833333333333,331500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #15,MILLENNIUM BROOKLYN HIGH SCHOOL,110,2.88,1,141,37,31,8,4,1,1,0,96,25,112,29,44,11,109,28,22,6,41.0,11.0,220.0,57.0,164.0,43.0,172.0,45.0,33150001.0,LISA GIOE,237 7TH AVE,BROOKLYN,7188324333.0,9-11,33.0,1.0,3.0,8.0,24.0,11.0,33.0,7.0,21.0,91.0,23.0,171.0,36.0,21.0,10.0,15.0,4,0,0,0,3,0,1,0
162,331600011455,80.36,331600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #16,BOYS AND GIRLS HIGH SCHOOL,155,1.54,0,650,73,28,3,29,3,8,1,785,88,81,9,7,1,9,1,5,1,208.0,23.0,318.0,36.0,577.0,64.0,678.0,76.0,33160001.0,BERNARD GASSAWAY,1700 FULTON ST,BROOKLYN,7184671700.0,"9-12, US",42.0,0.0,0.0,11.0,26.0,1.0,2.0,25.0,60.0,264.0,17.0,305.0,57.0,19.0,60.0,35.0,17,1,0,0,7,0,1,0
163,331700010002,80.0,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,PARKSIDE PREPARATORY ACADEMY,14,3.0700000000000003,1,389,82,40,8,28,6,3,1,402,85,48,10,16,3,4,1,0,0,73.0,15.0,237.0,50.0,236.0,50.0,430.0,91.0,33170001.0,ADRIENNE SPENCER,655 PARKSIDE AVE,BROOKLYN,7184626992.0,"6-8, UE",34.0,2.0,6.0,4.0,12.0,8.0,24.0,16.0,47.0,67.0,7.0,89.0,8.0,9.0,29.0,13.0,5,0,0,0,2,0,1,0
164,331700010061,81.8,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,MS 61 GLADSTONE H ATWELL,42,3.02,1,509,65,19,2,45,6,4,1,694,89,71,9,6,1,7,1,1,0,105.0,13.0,409.0,52.0,374.0,48.0,530.0,68.0,33170001.0,SHANNON BURTON,400 EMPIRE BLVD,BROOKLYN,7187741002.0,"6-8, US",48.0,0.0,0.0,3.0,6.0,0.0,0.0,32.0,67.0,135.0,4.0,165.0,11.0,7.0,,12.0,5,0,0,0,2,0,1,0
165,331700010189,80.76666666666667,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,PS 189 THE BILINGUAL CENTER,44,3.34,1,1046,88,69,6,221,19,6,1,885,75,276,23,15,1,2,0,0,0,129.0,11.0,603.0,51.0,581.0,49.0,1117.0,94.0,33170001.0,BERTHE FAUSTIN,1100 E NEW YORK AVE,BROOKLYN,7187560210.0,K-8,72.0,2.0,3.0,8.0,11.0,3.0,4.0,28.0,39.0,233.0,8.0,262.0,33.0,13.0,14.0,12.0,6,0,0,0,4,0,1,0
166,331700010246,80.07407407407408,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,MS 246 WALT WHITMAN ,24,3.0,1,438,73,2,0,105,17,3,0,510,85,74,12,6,1,9,1,1,0,157.0,26.0,286.0,47.0,317.0,53.0,440.0,73.0,33170001.0,BENTLY WARRINGTON,72 VERONICA PL,BROOKLYN,7182825230.0,"6-8, UE, US",47.0,0.0,0.0,6.0,13.0,8.0,17.0,14.0,30.0,137.0,7.0,163.0,20.0,12.0,20.0,18.0,4,0,0,0,2,0,1,0
167,331700011122,79.75,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,PATHWAYS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,94,2.05,0,229,69,29,9,12,4,0,0,283,85,36,11,14,4,0,0,0,0,56.0,17.0,87.0,26.0,246.0,74.0,258.0,77.0,33170001.0,RASHID DAVIS,150 ALBANY AVE,BROOKLYN,7182211593.0,9-11,24.0,0.0,0.0,11.0,46.0,2.0,8.0,7.0,29.0,85.0,12.0,128.0,40.0,31.0,25.0,27.0,2,0,0,0,2,0,1,0
168,331700011382,80.69565217391305,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,ACAD FOR COLLEGE PREP & CAREER EXPLORATION: A COLLEGE BOARD SCH,62,2.03,0,391,75,26,5,29,6,1,0,468,89,45,9,3,1,4,1,3,1,88.0,17.0,226.0,43.0,298.0,57.0,417.0,80.0,33170001.0,DORIS UNGER,911 FLATBUSH AVE,BROOKLYN,7185642566.0,"6-12, US",30.0,0.0,0.0,10.0,33.0,7.0,23.0,8.0,27.0,169.0,17.0,197.0,32.0,16.0,56.0,31.0,4,0,0,0,3,0,1,0
169,331700011528,82.54545454545455,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,HIGH SCHOOL FOR GLOBAL CITIZENSHIP (THE),46,1.78,0,211,83,14,6,32,13,0,0,211,83,33,13,6,2,4,2,0,0,46.0,18.0,123.0,48.0,131.0,52.0,225.0,89.0,33170001.0,MICHELLE ROCHON,883 CLASSON AVE,BROOKLYN,7182306300.0,"9-12, US",16.0,1.0,6.0,3.0,19.0,3.0,19.0,6.0,38.0,85.0,11.0,110.0,12.0,11.0,40.0,29.0,2,1,0,0,0,0,1,0
170,331700011533,78.78571428571429,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,SCHOOL FOR DEMOCRACY AND LEADERSHIP,54,1.89,0,262,82,17,5,16,5,4,1,278,87,31,10,3,1,4,1,0,0,80.0,25.0,149.0,47.0,171.0,53.0,279.0,87.0,33170001.0,JAMES OLEARCHIK,600 KINGSTON AVE,BROOKLYN,7187714865.0,"6-12, US",30.0,0.0,0.0,13.0,43.0,6.0,20.0,9.0,30.0,136.0,27.0,154.0,46.0,30.0,29.0,28.0,4,0,0,0,2,0,1,0
171,331700011546,86.5,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,HS FOR PUBLIC SERVICE-HEROES OF TOMORROW,48,2.52,0,334,76,45,10,5,1,0,0,351,80,61,14,19,4,4,1,2,0,39.0,9.0,308.0,70.0,129.0,30.0,379.0,87.0,33170001.0,SEAN RICE,600 KINGSTON AVE,BROOKLYN,7187565325.0,9-12,24.0,0.0,0.0,16.0,67.0,1.0,4.0,14.0,58.0,131.0,23.0,177.0,62.0,35.0,50.0,17.0,2,0,0,0,1,0,1,0
172,331700011548,77.48,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,BROOKLYN SCHOOL FOR MUSIC & THEATER,49,2.0300000000000002,0,308,77,25,6,0,0,0,0,341,85,56,14,1,0,3,1,0,0,57.0,14.0,269.0,67.0,132.0,33.0,333.0,83.0,33170001.0,PAMELA RANDAZZO-DORCELY,883 CLASSON AVE,BROOKLYN,7182306250.0,9-12,25.0,0.0,0.0,7.0,28.0,5.0,20.0,12.0,48.0,136.0,12.0,160.0,26.0,16.0,25.0,25.0,2,0,0,0,1,0,1,0
173,331700011590,81.56818181818181,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,107,2.8899999999999997,1,786,63,134,11,7,1,2,0,1152,93,40,3,29,2,4,0,18,1,34.0,3.0,677.0,54.0,568.0,46.0,920.0,74.0,33170001.0,MICHAEL WILTSHIRE,1186 CARROLL ST,BROOKLYN,7187035400.0,6-12,56.0,0.0,0.0,8.0,14.0,7.0,13.0,34.0,61.0,328.0,11.0,360.0,48.0,13.0,40.0,10.0,3,0,0,0,6,0,1,0
174,331700011600,80.8,331700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #17,CLARA BARTON HIGH SCHOOL,130,2.06,0,1119,74,110,7,162,11,6,0,1402,92,75,5,25,2,13,1,1,0,229.0,15.0,1126.0,74.0,396.0,26.0,1230.0,81.0,33170001.0,RICHARD FORMAN,901 CLASSON AVE,BROOKLYN,7186364900.0,"9-12, US",78.0,0.0,0.0,19.0,24.0,2.0,3.0,45.0,58.0,355.0,22.0,463.0,97.0,21.0,25.0,21.0,13,1,0,0,10,0,1,0
175,331800010211,80.38709677419355,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,IS 211 JOHN WILSON ,7,3.39,1,503,71,55,8,31,4,1,0,636,90,50,7,3,0,11,2,5,1,155.0,22.0,343.0,49.0,363.0,51.0,558.0,79.0,33180001.0,CAROLYN JAMES,1001 E 100TH ST,BROOKLYN,7182514411.0,"6-8, UE, US",46.0,0.0,0.0,9.0,20.0,2.0,4.0,19.0,41.0,127.0,9.0,179.0,35.0,20.0,0.0,14.0,8,0,0,0,2,0,1,0
176,331800010581,80.0,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,EAST FLATBUSH COMMUNITY RESEARCH SCHOOL,11,3.09,1,220,90,15,6,26,11,6,2,226,92,9,4,2,1,2,1,0,0,60.0,24.0,103.0,42.0,142.0,58.0,237.0,97.0,33180001.0,DAVEIDA DANIEL,905 WINTHROP ST,BROOKLYN,7187733059.0,6-8,18.0,0.0,0.0,2.0,11.0,7.0,39.0,4.0,22.0,45.0,22.0,67.0,11.0,16.0,20.0,29.0,2,0,0,0,2,0,1,0
177,331800011576,79.83333333333333,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,VICTORY COLLEGIATE HIGH SCHOOL,68,1.82,0,246,74,18,5,8,2,2,1,300,90,22,7,3,1,3,1,2,1,69.0,21.0,149.0,45.0,183.0,55.0,264.0,80.0,33180001.0,MARCEL DEANS,6565 FLATLANDS AVE,BROOKLYN,7189681530.0,9-12,23.0,0.0,0.0,10.0,43.0,6.0,26.0,3.0,13.0,58.0,12.0,103.0,30.0,29.0,27.0,26.0,2,1,0,0,3,0,1,0
178,331800011617,80.78947368421052,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,163,1.9600000000000002,0,243,77,16,5,24,8,2,1,274,86,28,9,4,1,9,3,0,0,69.0,22.0,111.0,35.0,206.0,65.0,259.0,82.0,33180001.0,ADALEZA MICHELENA,1600 ROCKAWAY PKWY,BROOKLYN,7182908760.0,"9-12, US",25.0,1.0,4.0,10.0,40.0,6.0,24.0,8.0,32.0,92.0,13.0,143.0,40.0,28.0,36.0,24.0,1,0,0,0,2,0,1,0
179,331800011629,85.95238095238095,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,65,1.56,0,224,75,25,8,19,6,0,0,274,92,22,7,2,1,1,0,0,0,77.0,26.0,141.0,47.0,158.0,53.0,249.0,83.0,33180001.0,DIANE VARANO,5800 TILDEN AVE,BROOKLYN,7189686630.0,"9-12, US",26.0,1.0,4.0,3.0,12.0,4.0,15.0,8.0,31.0,102.0,11.0,125.0,17.0,14.0,13.0,8.0,2,0,0,0,2,0,1,0
180,331800011642,72.0,331800010000,NEW YORK CITY GEOGRAPHIC DISTRICT #18,URBAN ACTION ACADEMY,71,1.55,0,229,75,16,5,30,10,2,1,247,81,30,10,9,3,12,4,4,1,57.0,19.0,109.0,36.0,195.0,64.0,245.0,81.0,33180001.0,STEVE DORCELY,1600 ROCKAWAY PKWY,BROOKLYN,7182908720.0,"9-12, US",18.0,0.0,0.0,1.0,6.0,2.0,11.0,6.0,33.0,69.0,7.0,86.0,6.0,7.0,14.0,18.0,1,0,0,0,2,0,1,0
181,331900010218,80.29411764705883,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,JHS 218 JAMES P SINNOTT ,34,3.24,1,436,90,15,3,57,12,8,2,226,47,170,35,71,15,10,2,0,0,118.0,24.0,238.0,49.0,247.0,51.0,451.0,93.0,33190001.0,LISA ANN HERMANN,370 FOUNTAIN AVE,BROOKLYN,7186479050.0,"6-8, US",37.0,0.0,0.0,9.0,24.0,2.0,5.0,22.0,59.0,109.0,25.0,139.0,38.0,27.0,0.0,14.0,6,0,0,0,2,0,1,0
182,331900010292,84.69444444444444,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,JHS 292 MARGARET S DOUGLAS ,58,3.5100000000000002,1,626,87,35,5,52,7,5,1,415,58,226,31,68,9,5,1,1,0,125.0,17.0,360.0,50.0,360.0,50.0,661.0,92.0,33190001.0,GLORIA WILLIAMS-NANDAN,301 VERMONT ST,BROOKLYN,7184986562.0,"6-8, UE, US",41.0,0.0,0.0,6.0,15.0,2.0,5.0,18.0,44.0,117.0,9.0,141.0,14.0,10.0,0.0,28.0,5,0,0,0,3,0,1,0
183,331900010452,86.83333333333333,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,44,3.1799999999999997,1,230,77,25,8,8,3,1,0,200,67,70,24,25,8,1,0,0,0,43.0,14.0,169.0,57.0,128.0,43.0,255.0,86.0,33190001.0,YOLANDA MARTIN,1400 PENNSYLVANIA AVE,BROOKLYN,7186424305.0,6-8,21.0,0.0,0.0,6.0,29.0,6.0,29.0,5.0,24.0,67.0,21.0,77.0,16.0,21.0,0.0,16.0,2,0,0,0,1,0,1,0
